Tail Node,Head Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0.897951506965141,0.885978820205605,0.869516375911245,0.849254906010493,0.825885142431784,0.800097817103555,0.772583661954238,0.74403340891227,0.715137789906084,0.686587536864115,0.659073381714799,0.633286056386569,0.609916292807861,0.589654822907109,0.573192378612748,0.561219691853213,0.554169109650375,0.551439439399857,0.552171103590718,0.555504524712016,0.56058012525281,0.56653832770216,0.572519554549125,0.577685333980576,0.581682625233091,0.584643818592955,0.586722410044263,0.588071895571113,0.5888457711576,0.589197532787821,0.589280676445874,0.589197532787821,0.5888457711576,0.588071895571113,0.586722410044263,0.584643818592955,0.581682625233091,0.577685333980576,0.572519554549125,0.56653832770216,0.56058012525281,0.555504524712016,0.552171103590718,0.551439439399857,0.554169109650375,0.561219691853213,0.573192378612748,0.589654822907109,0.609916292807861,0.633286056386569,0.659073381714799,0.686587536864115,0.715137789906084,0.74403340891227,0.772583661954238,0.800097817103555,0.825885142431784,0.849254906010493,0.869516375911245,0.885978820205605,0.897951506965141
10,0,0.51875580900714,0.511839064887045,0.502328541721914,0.490623282441753,0.477122329976567,0.462224727256362,0.446329517211143,0.429835742770916,0.413142446865686,0.396648672425459,0.380753462380241,0.365855859660036,0.35235490719485,0.340649647914689,0.331139124749558,0.324222380629462,0.320149186869851,0.31857222832794,0.31899491824639,0.320920669867861,0.323852896435013,0.327295011190505,0.330750427376997,0.333734751215566,0.336044027430875,0.337754739251176,0.338955562883137,0.339735174533426,0.34018225040871,0.340385466715657,0.340433499660936,0.340385466715657,0.34018225040871,0.339735174533426,0.338955562883137,0.337754739251176,0.336044027430875,0.333734751215566,0.330750427376997,0.327295011190505,0.323852896435013,0.320920669867861,0.31899491824639,0.31857222832794,0.320149186869851,0.324222380629462,0.331139124749558,0.340649647914689,0.35235490719485,0.365855859660036,0.380753462380241,0.396648672425459,0.413142446865686,0.429835742770916,0.446329517211143,0.462224727256362,0.477122329976567,0.490623282441753,0.502328541721914,0.511839064887045,0.51875580900714
0,1,1.48885259827185,1.4663543812313,1.42797506980918,1.37615790929497,1.31334614497813,1.24198302214814,1.16451178609448,1.0833756821066,1.00101795547399,0.919881851486117,0.84241061543245,0.771047492602463,0.708235728285626,0.656418567771413,0.618039256349294,0.595541039308741,0.590512026087912,0.601119782719702,0.624676739385692,0.658495326267464,0.699887973546598,0.746167111404675,0.794645170023277,0.842665120150104,0.888272365553576,0.930214743022842,0.967270629913163,0.998218403579806,1.02183644137803,1.03690312066311,1.0421968187903,1.03690312066311,1.02183644137803,0.998218403579806,0.967270629913163,0.930214743022842,0.888272365553576,0.842665120150104,0.794645170023277,0.746167111404675,0.699887973546598,0.658495326267464,0.624676739385692,0.601119782719702,0.590512026087912,0.595541039308741,0.618039256349294,0.656418567771413,0.708235728285626,0.771047492602463,0.84241061543245,0.919881851486117,1.00101795547399,1.0833756821066,1.16451178609448,1.24198302214814,1.31334614497813,1.37615790929497,1.42797506980918,1.4663543812313,1.48885259827185
2,1,0.632377261287088,0.62441399207088,0.610829591643232,0.592488849421287,0.570256554822191,0.544997497263089,0.517576466161124,0.488858250933443,0.459707640997189,0.430989425769508,0.403568394667543,0.378309337108441,0.356077042509345,0.3377363002874,0.324151899859752,0.316188630643544,0.314408605759921,0.318163233146025,0.326501244442995,0.338471371291973,0.3531223453341,0.369502898210517,0.386661761562364,0.403658476898496,0.419801212685198,0.434646764346182,0.447762737172877,0.458716736456711,0.46707636748911,0.472409235561502,0.474282945965316,0.472409235561502,0.46707636748911,0.458716736456711,0.447762737172877,0.434646764346182,0.419801212685198,0.403658476898496,0.386661761562364,0.369502898210517,0.3531223453341,0.338471371291973,0.326501244442995,0.318163233146025,0.314408605759921,0.316188630643544,0.324151899859752,0.3377363002874,0.356077042509345,0.378309337108441,0.403568394667543,0.430989425769508,0.459707640997189,0.488858250933443,0.517576466161124,0.544997497263089,0.570256554822191,0.592488849421287,0.610829591643232,0.62441399207088,0.632377261287088
11,1,1.13914269293083,1.12479793309393,1.10032746043097,1.0672890769152,1.02724058451985,0.981739785218169,0.93234448098339,0.880612473788754,0.828101565607497,0.776369558412861,0.726974254178082,0.6814734548764,0.641424962481054,0.608386578965282,0.583916106302324,0.569571346465417,0.566364870737167,0.573128327637646,0.588148134996289,0.609710710642535,0.636102472405822,0.665609838115586,0.696519225601265,0.727136525216961,0.756215495384084,0.78295776259135,0.806584425852137,0.826316584179828,0.841375336587803,0.850981782089442,0.854357019698125,0.850981782089442,0.841375336587803,0.826316584179828,0.806584425852137,0.78295776259135,0.756215495384084,0.727136525216961,0.696519225601265,0.665609838115586,0.636102472405822,0.609710710642535,0.588148134996289,0.573128327637646,0.566364870737167,0.569571346465417,0.583916106302324,0.608386578965282,0.641424962481054,0.6814734548764,0.726974254178082,0.776369558412861,0.828101565607497,0.880612473788754,0.93234448098339,0.981739785218169,1.02724058451985,1.0672890769152,1.10032746043097,1.12479793309393,1.13914269293083
1,2,0.607708844388242,0.600056214495946,0.587001728209087,0.569376440357599,0.548011405771414,0.523737679280465,0.497386315714684,0.469788369904005,0.441774896678359,0.414176950867679,0.387825587301898,0.363551860810949,0.342186826224764,0.324561538373276,0.311507052086417,0.303854422194121,0.302143834335843,0.305751997389134,0.313764751041068,0.325267934978719,0.339347388889161,0.355088952459468,0.371578465376715,0.387912155513349,0.403425179005425,0.417691620252602,0.430295951839914,0.440822646352394,0.448856176375076,0.453981014492994,0.455781633291182,0.453981014492994,0.448856176375076,0.440822646352394,0.430295951839914,0.417691620252602,0.403425179005425,0.387912155513349,0.371578465376715,0.355088952459468,0.339347388889161,0.325267934978719,0.313764751041068,0.305751997389134,0.302143834335843,0.303854422194121,0.311507052086417,0.324561538373276,0.342186826224764,0.363551860810949,0.387825587301898,0.414176950867679,0.441774896678359,0.469788369904005,0.497386315714684,0.523737679280465,0.548011405771414,0.569376440357599,0.587001728209087,0.600056214495946,0.607708844388242
3,2,0.508975887560533,0.502189542393059,0.492858317787783,0.481373733658212,0.468127309917855,0.453510566480219,0.437915023258813,0.421732200167144,0.405353617118722,0.389170794027054,0.373575250805648,0.358958507368012,0.345712083627655,0.334227499498084,0.324896274892807,0.318109929725333,0.314113526460043,0.312566297764809,0.312981018858377,0.314870464959492,0.3177474112869,0.321124633059346,0.324514905495575,0.327442966922802,0.329708707163011,0.331387167532958,0.332565352457866,0.333330266362961,0.333768913673465,0.333968298814604,0.3340154262116,0.333968298814604,0.333768913673465,0.333330266362961,0.332565352457866,0.331387167532958,0.329708707163011,0.327442966922802,0.324514905495575,0.321124633059346,0.3177474112869,0.314870464959492,0.312981018858377,0.312566297764809,0.314113526460043,0.318109929725333,0.324896274892807,0.334227499498084,0.345712083627655,0.358958507368012,0.373575250805648,0.389170794027054,0.405353617118722,0.421732200167144,0.437915023258813,0.453510566480219,0.468127309917855,0.481373733658212,0.492858317787783,0.50218954239306,0.508975887560533
12,2,1.12332601444815,1.10635131022982,1.07739446185738,1.03829887612377,0.990907959821921,0.937065119744782,0.878613762685292,0.817397295436391,0.75525912479102,0.694042657542119,0.635591300482629,0.58174846040549,0.534357544103643,0.495261958370029,0.466305109997588,0.44933040577926,0.445536060130458,0.453539517956475,0.471313031785076,0.496828854144029,0.528059237561097,0.562976434564045,0.599552697680641,0.63578332202356,0.670193582158451,0.70183873210393,0.729797068463529,0.753146887840776,0.770966486839201,0.782334162062334,0.786328210113706,0.782334162062334,0.770966486839201,0.753146887840776,0.729797068463529,0.70183873210393,0.670193582158451,0.63578332202356,0.599552697680641,0.562976434564045,0.528059237561097,0.496828854144029,0.471313031785076,0.453539517956475,0.445536060130458,0.44933040577926,0.466305109997588,0.495261958370029,0.534357544103643,0.58174846040549,0.635591300482629,0.694042657542119,0.75525912479102,0.817397295436391,0.878613762685292,0.937065119744782,0.990907959821921,1.03829887612377,1.07739446185738,1.10635131022982,1.12332601444815
2,3,0.603964864793745,0.596359381311157,0.583385321252625,0.565868619475985,0.544635210839077,0.520511030199737,0.494322012415803,0.466894092345113,0.439053204845504,0.411625284774814,0.38543626699088,0.36131208635154,0.340078677714632,0.322561975937993,0.30958791587946,0.301982432396872,0.300282383147823,0.303868316988935,0.311831705576586,0.323264020567154,0.33725673361702,0.35290131638256,0.369289240520155,0.385522301871905,0.40093975255154,0.415118300944419,0.427644979621622,0.438106821154232,0.446090858113328,0.451184123069994,0.452973648595309,0.451184123069994,0.446090858113328,0.438106821154232,0.427644979621622,0.415118300944419,0.40093975255154,0.385522301871905,0.369289240520155,0.35290131638256,0.33725673361702,0.323264020567154,0.311831705576586,0.303868316988935,0.300282383147823,0.301982432396872,0.30958791587946,0.322561975937993,0.340078677714632,0.36131208635154,0.38543626699088,0.411625284774814,0.439053204845504,0.466894092345113,0.494322012415803,0.520511030199737,0.544635210839077,0.565868619475985,0.583385321252624,0.596359381311157,0.603964864793745
4,3,0.759894061844923,0.749762141020324,0.7358307498865,0.718684422337179,0.698907692266086,0.67708509356695,0.653801160133497,0.629640425859453,0.605187424638546,0.581026690364502,0.557742756931049,0.535920158231913,0.51614342816082,0.498997100611499,0.485065709477675,0.474933788653077,0.468967213056368,0.466657221705974,0.467276394645255,0.470097311917573,0.474392553566292,0.479434699634773,0.484496330166379,0.488867885962334,0.492250605254735,0.494756523706545,0.496515537738594,0.497657543771708,0.498312438226717,0.498610117524448,0.49868047808573,0.498610117524448,0.498312438226717,0.497657543771708,0.496515537738594,0.494756523706545,0.492250605254735,0.488867885962334,0.484496330166379,0.479434699634773,0.474392553566292,0.470097311917573,0.467276394645255,0.466657221705974,0.468967213056368,0.474933788653077,0.485065709477676,0.498997100611499,0.51614342816082,0.535920158231913,0.557742756931049,0.581026690364502,0.605187424638546,0.629640425859453,0.653801160133497,0.67708509356695,0.698907692266086,0.718684422337179,0.7358307498865,0.749762141020324,0.759894061844923
