Tail Node,Head Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0,0.458753198251242,0.48499375446381,0.556310994408856,0.65338633934389,0.756901210526421,0.847537029213957,0.90597521666401,0.913153943852225,0.865416364842487,0.782983357485449,0.688129797376863,0.600793580076859,0.531564681003079,0.488696095537542,0.479505063919761,0.500430672857562,0.540893845489947,0.590202464112591,0.637900123990437,0.673895775490791,0.688129797376863,0.673895775490791,0.637900123990437,0.590202464112591,0.540893845489947,0.500430672857562,0.479505063919761,0.488696095537542,0.531564681003079,0.600793580076859,0.688129797376863,0.782983357485449,0.865416364842487,0.913153943852225,0.90597521666401,0.847537029213957,0.75690121052642,0.65338633934389,0.556310994408856,0.48499375446381,0.458753198251242
5,0,0.291290291938346,0.307952016170288,0.353235666993911,0.414874704441352,0.480602588544747,0.538152779336234,0.575258736847948,0.579816947115194,0.549505456363339,0.497163729112346,0.436935437907519,0.381480364610839,0.337522728350987,0.310302857573321,0.304466912901188,0.317753854027082,0.343446381978427,0.374755421279774,0.405041564948214,0.427897392164283,0.436935437907519,0.427897392164283,0.405041564948214,0.374755421279774,0.343446381978427,0.317753854027082,0.304466912901188,0.310302857573321,0.337522728350987,0.381480364610839,0.436935437907519,0.497163729112346,0.549505456363339,0.579816947115194,0.575258736847948,0.538152779336234,0.480602588544747,0.414874704441352,0.353235666993911,0.307952016170288,0.291290291938346
0,1,0.271831188765413,0.295435672569304,0.358806956727894,0.444902126803454,0.536678268358258,0.617092466954576,0.66910180815468,0.675886849790945,0.634036485901806,0.5609225316451,0.475704580339472,0.395792518527484,0.331597405647362,0.29178059436125,0.284038962251592,0.30485736409936,0.343487091587793,0.389075847691598,0.431789575971022,0.4633724928939,0.475704580339472,0.4633724928939,0.431789575971022,0.389075847691598,0.343487091587793,0.30485736409936,0.284038962251592,0.29178059436125,0.331597405647362,0.395792518527484,0.475704580339472,0.5609225316451,0.634036485901806,0.675886849790945,0.66910180815468,0.617092466954576,0.536678268358258,0.444902126803454,0.358806956727893,0.295435672569304,0.271831188765413
2,1,0.323100830933349,0.33401753331773,0.364164982948768,0.405301431006467,0.449185128670831,0.487574327121865,0.512227277539573,0.515013620561694,0.494486364290136,0.45955773639627,0.420031080213354,0.384366237622263,0.355649044694344,0.335621836048562,0.325758826166828,0.324417332937843,0.327943773222422,0.332673317830362,0.336277275538053,0.338497968970108,0.339255872480017,0.338497968970108,0.336277275538053,0.332673317830362,0.327943773222422,0.324417332937843,0.325758826166828,0.335621836048562,0.355649044694344,0.384366237622263,0.420031080213354,0.45955773639627,0.494486364290136,0.515013620561694,0.512227277539573,0.487574327121865,0.449185128670831,0.405301431006467,0.364164982948768,0.33401753331773,0.323100830933349
6,1,0.41976469479787,0.44377511938321,0.509031251816676,0.597856360163355,0.692573712488338,0.775506576856714,0.828978221333572,0.835546843064571,0.79186638402952,0.716439190701165,0.629647042196805,0.549733352789328,0.486388077373977,0.447162806001586,0.438752901511279,0.457900085406061,0.494924375101115,0.540042354280201,0.583686286829379,0.61662274094827,0.629647042196805,0.61662274094827,0.583686286829379,0.540042354280201,0.494924375101115,0.457900085406061,0.438752901511279,0.447162806001586,0.486388077373977,0.549733352789328,0.629647042196805,0.716439190701165,0.79186638402952,0.835546843064571,0.828978221333572,0.775506576856714,0.692573712488338,0.597856360163355,0.509031251816675,0.44377511938321,0.41976469479787
1,2,0.407215493935362,0.430508107697997,0.493813355925223,0.579982966703644,0.671868668119864,0.752322188260487,0.804195255212116,0.810567502749396,0.768192905929512,0.695020668797577,0.610823240903044,0.533298635076122,0.471847117270045,0.433794516718804,0.425636033041137,0.444210796578454,0.480128215557765,0.523897356708676,0.56623651903116,0.598188311544254,0.610823240903044,0.598188311544254,0.56623651903116,0.523897356708676,0.480128215557765,0.444210796578454,0.425636033041137,0.433794516718804,0.471847117270045,0.533298635076122,0.610823240903044,0.695020668797577,0.768192905929512,0.810567502749396,0.804195255212115,0.752322188260487,0.671868668119864,0.579982966703644,0.493813355925223,0.430508107697997,0.407215493935362
3,2,0.361938602667333,0.374167528217676,0.407938799439484,0.454019982473558,0.503178643460698,0.546182348541706,0.573798663857381,0.576919934381709,0.553925235079762,0.514798072402793,0.470520183467533,0.430568310689983,0.398399217683215,0.375964673359567,0.364916097580989,0.363413352498643,0.367363682385767,0.372661733652629,0.37669889880948,0.379186526821543,0.3800355328007,0.379186526821543,0.37669889880948,0.372661733652629,0.367363682385767,0.363413352498643,0.364916097580989,0.375964673359567,0.398399217683215,0.430568310689983,0.470520183467533,0.514798072402793,0.553925235079762,0.576919934381709,0.573798663857381,0.546182348541706,0.503178643460698,0.454019982473558,0.407938799439484,0.374167528217676,0.361938602667333
7,2,0.514516595665003,0.543946802805385,0.62393295581451,0.732808220748631,0.848905763664001,0.950558750616873,1.0161003476635,1.02415167959572,0.970611395340464,0.878158306234057,0.771774893497504,0.673822588478701,0.596178623033102,0.548099179143052,0.537790938641063,0.561260144117856,0.606641787040415,0.66194407743834,0.715439590221874,0.755810665866263,0.771774893497504,0.755810665866263,0.715439590221874,0.66194407743834,0.606641787040415,0.561260144117856,0.537790938641063,0.548099179143052,0.596178623033102,0.673822588478701,0.771774893497504,0.878158306234057,0.970611395340464,1.02415167959572,1.0161003476635,0.950558750616873,0.848905763664001,0.732808220748631,0.62393295581451,0.543946802805385,0.514516595665003
2,3,0.418160123178651,0.432288621705165,0.471305733530042,0.52454491009684,0.581339602849118,0.631023263230436,0.662929342684351,0.666535453934459,0.639968886506458,0.594763928969307,0.543608160132247,0.497450386634864,0.46028432643813,0.434364925333363,0.42160012551795,0.419863952409835,0.424427904472484,0.430548925424742,0.4352132012628,0.43808724351273,0.439068129337584,0.43808724351273,0.4352132012628,0.430548925424742,0.424427904472484,0.419863952409835,0.42160012551795,0.434364925333363,0.46028432643813,0.497450386634864,0.543608160132247,0.594763928969307,0.639968886506458,0.666535453934459,0.662929342684351,0.631023263230436,0.581339602849118,0.52454491009684,0.471305733530042,0.432288621705165,0.418160123178651
4,3,0.33395353188542,0.345236917654731,0.376396996236205,0.418915184996059,0.464272901300508,0.503951562515767,0.529432586008052,0.532312520084958,0.511095769536836,0.474993916702312,0.434139591451045,0.397276795050843,0.367595014362103,0.34689510764337,0.33670080707314,0.335314254149317,0.338959144769426,0.343847551034023,0.347572562826077,0.349867847591291,0.350651208479691,0.349867847591291,0.347572562826077,0.343847551034023,0.338959144769426,0.335314254149317,0.33670080707314,0.34689510764337,0.367595014362103,0.397276795050843,0.434139591451045,0.474993916702312,0.511095769536836,0.532312520084958,0.529432586008052,0.503951562515767,0.464272901300508,0.418915184996059,0.376396996236205,0.34523691765473,0.33395353188542
8,3,0.525338663756883,0.555387890202599,0.637056429361297,0.7482217186417,0.866761195452528,0.970552297202504,1.03747246130035,1.04569314066108,0.991026718577129,0.896629020425952,0.788007995635325,0.687995413992597,0.608718326723415,0.559627605413002,0.549102546869457,0.573065391116841,0.619401567350798,0.675867056676349,0.730487765589281,0.771707984941078,0.788007995635325,0.771707984941078,0.730487765589281,0.675867056676349,0.619401567350798,0.573065391116841,0.549102546869457,0.559627605413002,0.608718326723415,0.687995413992597,0.788007995635325,0.896629020425952,0.991026718577129,1.04569314066108,1.03747246130035,0.970552297202504,0.866761195452528,0.748221718641699,0.637056429361297,0.555387890202599,0.525338663756883
3,4,0.437750989052357,0.462790224700464,0.530842485570655,0.623473617996324,0.722249468310861,0.80873588284766,0.864498707940113,0.871348785364657,0.825796683480382,0.747137546849489,0.656626483578535,0.573288611169348,0.507229084704846,0.466323068663217,0.457552812245534,0.477520424556388,0.516131150121994,0.563182367755243,0.60869637804793,0.643044110349154,0.656626483578535,0.643044110349154,0.60869637804793,0.563182367755243,0.516131150121994,0.477520424556388,0.457552812245534,0.466323068663217,0.507229084704846,0.573288611169348,0.656626483578535,0.747137546849489,0.825796683480382,0.871348785364657,0.864498707940113,0.80873588284766,0.722249468310861,0.623473617996324,0.530842485570655,0.462790224700464,0.437750989052357
9,4,0.511662249502295,0.528949931749982,0.576691411864454,0.641835062188518,0.711329255064981,0.772122362836647,0.811162757846324,0.815575208704048,0.783068260053762,0.727755309391959,0.665160924352984,0.608682104612445,0.563205578010997,0.531490504430556,0.515871448891847,0.513747061154272,0.519331529518316,0.52682123304594,0.532528457946915,0.536045146510103,0.53724536197741,0.536045146510103,0.532528457946915,0.52682123304594,0.519331529518316,0.513747061154272,0.515871448891847,0.531490504430556,0.563205578010998,0.608682104612445,0.665160924352984,0.727755309391959,0.783068260053762,0.815575208704048,0.811162757846324,0.772122362836647,0.711329255064981,0.641835062188518,0.576691411864454,0.528949931749982,0.511662249502295
