Tail Node,Head Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
1,0,0.917506396502484,0.930062959439122,0.969987508927621,1.03245040028236,1.11262198881771,1.20567262984806,1.30677267868778,1.41109249065125,1.51380242105284,1.61007282520694,1.69507405842791,1.76397647603015,1.81195043332802,1.8341662856359,1.82630788770445,1.79002852523101,1.73083272968497,1.65428921996529,1.5659667149709,1.47143393360073,1.37625959475373,1.28542817231992,1.20158716015372,1.12679980710063,1.06312936200616,1.01263907371581,0.977392191075085,0.959422720581291,0.959010127839522,0.97371434007195,1.00086134571512,1.03777713320559,1.08178769097989,1.13021900747458,1.18040492822518,1.2297706375428,1.27580024798087,1.3159788542302,1.34779155098158,1.36872343292582,1.37625959475373,1.36872343292582,1.34779155098158,1.3159788542302,1.27580024798087,1.2297706375428,1.18040492822518,1.13021900747458,1.08178769097989,1.03777713320559,1.00086134571512,0.97371434007195,0.959010127839522,0.959422720581291,0.977392191075085,1.01263907371581,1.06312936200616,1.12679980710063,1.20158716015372,1.28542817231992,1.37625959475373,1.47143393360073,1.5659667149709,1.65428921996529,1.73083272968497,1.79002852523101,1.82630788770445,1.8341662856359,1.81195043332802,1.76397647603015,1.69507405842791,1.61007282520694,1.51380242105284,1.41109249065125,1.30677267868778,1.20567262984806,1.11262198881771,1.03245040028236,0.96998750892762,0.930062959439121,0.917506396502484
5,0,0.582580583876692,0.590553508964731,0.615904032340576,0.655565519012262,0.706471333987822,0.765554842275292,0.829749408882704,0.895988398818094,0.961205177089495,1.02233310870494,1.07630555867247,1.12005589200011,1.1505174736959,1.16462366876787,1.15963389423039,1.13659792167148,1.09901091272668,1.05040878553231,0.994327458224692,0.93430284894016,0.873870875815038,0.816196484314821,0.762960729221678,0.715473692646949,0.675045456701974,0.642986103498092,0.620605715146642,0.609195806014525,0.608933825802376,0.618270423978116,0.635507708054164,0.658947785542937,0.686892763956855,0.717644750808335,0.749510842559548,0.780856132213524,0.810083129896429,0.835594969353148,0.855794784328566,0.869085708567568,0.873870875815038,0.869085708567568,0.855794784328566,0.835594969353148,0.810083129896429,0.780856132213524,0.749510842559548,0.717644750808335,0.686892763956855,0.658947785542937,0.635507708054164,0.618270423978116,0.608933825802376,0.609195806014525,0.620605715146642,0.642986103498092,0.675045456701974,0.715473692646949,0.762960729221678,0.816196484314821,0.873870875815038,0.93430284894016,0.994327458224692,1.05040878553231,1.09901091272668,1.13659792167148,1.15963389423039,1.16462366876787,1.1505174736959,1.12005589200011,1.07630555867247,1.02233310870494,0.961205177089494,0.895988398818093,0.829749408882704,0.765554842275291,0.706471333987822,0.655565519012261,0.615904032340576,0.590553508964731,0.582580583876692
0,1,0.543662377530825,0.555194796941326,0.590871345138607,0.646431293513239,0.717613913455787,0.800158476356821,0.889804253606909,0.982290516596618,1.07335653671652,1.15874158535717,1.23418493390915,1.29542585376303,1.33820361630936,1.35825749293873,1.35177369958189,1.32013418244947,1.26807297180361,1.20037996597397,1.1218450632902,1.03725816208197,0.951409160678944,0.868650530716757,0.791585037054968,0.722378017859111,0.663194811294724,0.616200755527341,0.583561188722499,0.567411309199492,0.568077924503185,0.58308483647807,0.609714728198719,0.645250282739701,0.686974183175586,0.732169112580944,0.778151695383197,0.822633124236662,0.863579151942044,0.898959773969153,0.926744985787799,0.944904782867793,0.951409160678944,0.944904782867793,0.926744985787799,0.898959773969153,0.863579151942044,0.822633124236662,0.778151695383197,0.732169112580944,0.686974183175586,0.645250282739701,0.609714728198719,0.58308483647807,0.568077924503185,0.567411309199492,0.583561188722499,0.616200755527341,0.663194811294724,0.722378017859111,0.791585037054968,0.868650530716757,0.951409160678944,1.03725816208197,1.1218450632902,1.20037996597397,1.26807297180361,1.32013418244947,1.35177369958189,1.35825749293873,1.33820361630936,1.29542585376303,1.23418493390915,1.15874158535717,1.07335653671652,0.982290516596617,0.889804253606908,0.800158476356821,0.717613913455787,0.646431293513238,0.590871345138607,0.555194796941325,0.543662377530825
2,1,0.646201661866698,0.651280458836915,0.66803506663546,0.694405048057332,0.728329965897535,0.767749382951069,0.810602862012934,0.854829965878132,0.898370257341663,0.939163299198529,0.975148654243731,1.00426588527227,1.02445455507915,1.03365422645936,1.03002724112339,1.01432574567406,0.988972728580272,0.956419025675326,0.91911547279254,0.879512905765229,0.840062160426708,0.802878197247194,0.768732475244526,0.738060578073444,0.711298089388688,0.688880592845001,0.671243672097123,0.658814532045512,0.651517652333657,0.648498288456741,0.648834665875685,0.651605010051412,0.655887546444844,0.6607605005169,0.665346635660724,0.66928646873151,0.672554551076106,0.675131001282883,0.676995937940215,0.678129479636474,0.678511744960033,0.678129479636474,0.676995937940215,0.675131001282883,0.672554551076106,0.66928646873151,0.665346635660723,0.6607605005169,0.655887546444844,0.651605010051413,0.648834665875685,0.648498288456741,0.651517652333657,0.658814532045512,0.671243672097123,0.688880592845001,0.711298089388689,0.738060578073444,0.768732475244526,0.802878197247194,0.840062160426708,0.879512905765229,0.91911547279254,0.956419025675326,0.988972728580272,1.01432574567406,1.03002724112339,1.03365422645936,1.02445455507915,1.00426588527227,0.975148654243731,0.939163299198529,0.898370257341663,0.854829965878131,0.810602862012934,0.767749382951069,0.728329965897535,0.694405048057332,0.668035066635459,0.651280458836915,0.646201661866698
6,1,0.83952938959574,0.851018795727185,0.887550238766421,0.944704535729718,1.01806250363335,1.10320495949359,1.19571272032671,1.29116660314898,1.38514742497668,1.47323600282607,1.55101315371343,1.61405969465503,1.65795644266714,1.67828421476605,1.67109368612914,1.63789763305708,1.58373276805904,1.51369453591435,1.43287838140233,1.34637974930231,1.25929408439361,1.17618224024446,1.09946670557866,1.03103537790892,0.972776154747954,0.926576933608468,0.894325612003172,0.877883330344406,0.877505803022559,0.890960334093987,0.915800170812121,0.949578560430392,0.98984875020223,1.03416398738106,1.0800847085604,1.12525492641214,1.16737257365876,1.20413648169023,1.23324548189654,1.25239840566767,1.25929408439361,1.25239840566767,1.23324548189654,1.20413648169023,1.16737257365876,1.12525492641214,1.0800847085604,1.03416398738106,0.98984875020223,0.949578560430392,0.915800170812121,0.890960334093987,0.877505803022559,0.877883330344406,0.894325612003172,0.926576933608469,0.972776154747954,1.03103537790892,1.09946670557866,1.17618224024446,1.25929408439361,1.34637974930231,1.43287838140233,1.51369453591435,1.58373276805904,1.63789763305708,1.67109368612914,1.67828421476605,1.65795644266714,1.61405969465503,1.55101315371343,1.47323600282607,1.38514742497668,1.29116660314898,1.19571272032671,1.10320495949359,1.01806250363335,0.944704535729718,0.88755023876642,0.851018795727185,0.83952938959574
1,2,0.814430987870725,0.825576909028037,0.861016215395994,0.916461838996247,0.987626711850447,1.07022376598024,1.15996593340729,1.25256614615323,1.34373733623973,1.42919243568843,1.50464437652097,1.56580609075903,1.60839051042423,1.62811056753824,1.62113500549879,1.5889313749506,1.53638581185902,1.46844142861142,1.39004133759515,1.30612865119759,1.22164648180609,1.1410193326282,1.06659727015224,1.00021175168671,0.94369423454009,0.898876176020891,0.867589033437609,0.851638306923263,0.851272066082274,0.864324363199731,0.888421593156909,0.921190150835083,0.960256431115529,1.00324682887952,1.04779471341735,1.09161453152407,1.13247303806232,1.16813785969588,1.19637662308851,1.21495695490399,1.22164648180609,1.21495695490399,1.19637662308851,1.16813785969588,1.13247303806232,1.09161453152407,1.04779471341735,1.00324682887952,0.960256431115529,0.921190150835083,0.888421593156909,0.864324363199731,0.851272066082274,0.851638306923263,0.867589033437609,0.898876176020892,0.94369423454009,1.00021175168671,1.06659727015224,1.1410193326282,1.22164648180609,1.30612865119759,1.39004133759515,1.46844142861142,1.53638581185902,1.5889313749506,1.62113500549879,1.62811056753824,1.60839051042423,1.56580609075903,1.50464437652097,1.42919243568842,1.34373733623973,1.25256614615323,1.15996593340729,1.07022376598024,0.987626711850446,0.916461838996247,0.861016215395994,0.825576909028037,0.814430987870725
3,2,0.723877205334666,0.729566490234743,0.748335056435352,0.777874795471694,0.815877598878968,0.860035358192376,0.908039964947116,0.95758331067839,1.0063572869214,1.05205378521134,1.09236469708341,1.12498191407282,1.14759732771476,1.15790282954444,1.15383986876342,1.13625100244482,1.10785047015952,1.07138370618672,1.02959614480559,0.985233220295307,0.941040366935066,0.899386770328864,0.861136621379967,0.82677786231646,0.796798435366429,0.771686282757959,0.751929346719134,0.738006183570214,0.729832195161978,0.726449893917507,0.726826704997287,0.729930053561801,0.734727364771534,0.740186063786969,0.745323467305258,0.749736881137292,0.753397797618961,0.756283945528235,0.758373053643085,0.759642850741483,0.7600710656014,0.759642850741483,0.758373053643085,0.756283945528235,0.753397797618961,0.749736881137292,0.745323467305258,0.740186063786969,0.734727364771534,0.729930053561801,0.726826704997287,0.726449893917507,0.729832195161978,0.738006183570214,0.751929346719134,0.771686282757959,0.79679843536643,0.82677786231646,0.861136621379967,0.899386770328864,0.941040366935066,0.985233220295307,1.02959614480559,1.07138370618672,1.10785047015952,1.13625100244482,1.15383986876342,1.15790282954444,1.14759732771476,1.12498191407282,1.09236469708341,1.05205378521134,1.0063572869214,0.95758331067839,0.908039964947116,0.860035358192376,0.815877598878968,0.777874795471694,0.748335056435352,0.729566490234743,0.723877205334666
7,2,1.02903319133001,1.04311605776023,1.08789360561077,1.15794912639568,1.24786591162902,1.35222725282486,1.46561644149726,1.58261676916029,1.697811527328,1.80578400751447,1.90111750123375,1.9783952999999,2.032200695327,2.0571169787291,2.04830335919144,2.0076140863016,1.94122279068093,1.85537509263468,1.75631661246811,1.65029297048647,1.54354978699501,1.4416774198307,1.3476451769574,1.26376710387071,1.1923572460662,1.13572964903947,1.0961983582861,1.076044622422,1.07558187728213,1.09207344889101,1.12252028823571,1.1639233463033,1.21328357408083,1.26760192255537,1.32388815487668,1.37925447558575,1.43087918044375,1.47594166673217,1.51162133173253,1.5350975727263,1.54354978699501,1.5350975727263,1.51162133173253,1.47594166673217,1.43087918044375,1.37925447558575,1.32388815487668,1.26760192255537,1.21328357408083,1.1639233463033,1.12252028823571,1.09207344889101,1.07558187728213,1.076044622422,1.0961983582861,1.13572964903947,1.1923572460662,1.26376710387071,1.3476451769574,1.4416774198307,1.54354978699501,1.65029297048647,1.75631661246811,1.85537509263468,1.94122279068093,2.0076140863016,2.04830335919144,2.0571169787291,2.032200695327,1.9783952999999,1.90111750123375,1.80578400751447,1.697811527328,1.58261676916029,1.46561644149726,1.35222725282486,1.24786591162902,1.15794912639568,1.08789360561077,1.04311605776023,1.02903319133001
2,3,0.836320246357302,0.842893272989671,0.864577243410331,0.898705520480171,0.942611467060083,0.993628446010956,1.04908982019368,1.10632895246914,1.16267920569824,1.21547394274185,1.26204652646087,1.29973031971619,1.3258586853687,1.33776498627929,1.33307090786892,1.31274988531936,1.27993777301292,1.2378064656519,1.18952785793861,1.13827384457538,1.08721632026449,1.03909248666586,0.994900773269727,0.955204916523916,0.920568652876259,0.891555718774586,0.868729850666725,0.852643941138197,0.843200251035899,0.839292562011872,0.83972790481967,0.84331331021285,0.848855808944967,0.855162431769579,0.861097850849484,0.866196819729955,0.8704264025256,0.87376086852718,0.876174487025459,0.877641527311201,0.878136258675168,0.877641527311201,0.876174487025459,0.87376086852718,0.8704264025256,0.866196819729955,0.861097850849484,0.855162431769579,0.848855808944967,0.84331331021285,0.83972790481967,0.839292562011872,0.843200251035899,0.852643941138197,0.868729850666725,0.891555718774586,0.92056865287626,0.955204916523916,0.994900773269727,1.03909248666586,1.08721632026449,1.13827384457538,1.18952785793861,1.2378064656519,1.27993777301292,1.31274988531936,1.33307090786892,1.33776498627929,1.3258586853687,1.29973031971619,1.26204652646087,1.21547394274185,1.16267920569824,1.10632895246914,1.04908982019368,0.993628446010956,0.942611467060083,0.898705520480171,0.86457724341033,0.84289327298967,0.836320246357302
4,3,0.667907063770839,0.673156453507886,0.690473835309461,0.717729563517118,0.75279399247241,0.793537476516892,0.837830369992118,0.883543027239641,0.928545802601016,0.970709050417795,1.00790312503153,1.03799838078379,1.0588651720161,1.06837385307004,1.06462504016992,1.0483961439271,1.02219153907367,0.988544383077042,0.949987833404624,0.909055047523836,0.868279182902091,0.829846239856341,0.794553590101686,0.762851448202762,0.735190028724205,0.712019546230652,0.69379021528674,0.680943590267102,0.67340161414628,0.670280832228664,0.670628508298635,0.673491906140571,0.677918289538852,0.682954922277857,0.687695102068047,0.691767271010564,0.695145125652154,0.697808116780326,0.699735695182583,0.700907311646433,0.701302416959381,0.700907311646433,0.699735695182583,0.697808116780326,0.695145125652154,0.691767271010564,0.687695102068046,0.682954922277857,0.677918289538852,0.673491906140571,0.670628508298635,0.670280832228664,0.67340161414628,0.680943590267102,0.69379021528674,0.712019546230652,0.735190028724205,0.762851448202762,0.794553590101686,0.829846239856341,0.868279182902091,0.909055047523836,0.949987833404624,0.988544383077042,1.02219153907367,1.0483961439271,1.06462504016992,1.06837385307004,1.0588651720161,1.03799838078379,1.00790312503153,0.970709050417795,0.928545802601015,0.883543027239641,0.837830369992118,0.793537476516892,0.75279399247241,0.717729563517118,0.690473835309461,0.673156453507886,0.667907063770839
8,3,1.05067732751377,1.06505640545733,1.1107757804052,1.18230481170956,1.27411285872259,1.38066928079648,1.4964434372834,1.61590468753553,1.73352239090506,1.84376590674416,1.94110459440501,2.0200078132398,2.0749449226007,2.1003852818399,2.09138628132216,2.04984117193349,1.98205343715426,1.89440006434142,1.7932580408519,1.68500435404267,1.57601599127065,1.47200089498269,1.37599082798519,1.29034850817447,1.21743665344683,1.15961798169857,1.119255210826,1.09867757201365,1.09820509373891,1.11504354028322,1.14613078223368,1.18840469017743,1.2388031347016,1.2942639863933,1.3517341133527,1.40826497976886,1.46097553117856,1.5069858378077,1.54341596988216,1.56738599762784,1.57601599127065,1.56738599762784,1.54341596988216,1.5069858378077,1.46097553117856,1.40826497976886,1.3517341133527,1.2942639863933,1.2388031347016,1.18840469017743,1.14613078223368,1.11504354028322,1.09820509373891,1.09867757201365,1.119255210826,1.15961798169857,1.21743665344683,1.29034850817447,1.37599082798519,1.47200089498269,1.57601599127065,1.68500435404267,1.7932580408519,1.89440006434142,1.98205343715426,2.04984117193349,2.09138628132216,2.1003852818399,2.0749449226007,2.0200078132398,1.94110459440501,1.84376590674415,1.73352239090506,1.61590468753553,1.4964434372834,1.38066928079648,1.27411285872259,1.18230481170956,1.1107757804052,1.06505640545733,1.05067732751377
