Tail Node,Head Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,0,0.057560994036227,0.0648766465600356,0.0800231384051042,0.0912542105895429,0.0880936349921415,0.0748292922470951,0.063359516846504,0.0580345206667239,0.0584237729136871,0.0599084013366635,0.0604390437380383,0.0599084013366635,0.0584237729136871,0.0580345206667239,0.063359516846504,0.0748292922470951,0.0880936349921415,0.0912542105895429,0.0800231384051042,0.0648766465600356,0.057560994036227
25,0,0.0352050554047206,0.0426917119162907,0.0580851515674651,0.0695251996488373,0.0664126837449229,0.0528075831070809,0.0407926617563486,0.0367975687286526,0.0415085886510098,0.0489529212948668,0.0528075831070809,0.0489529212948668,0.0415085886510098,0.0367975687286526,0.0407926617563486,0.0528075831070809,0.0664126837449229,0.0695251996488373,0.0580851515674651,0.0426917119162907,0.0352050554047206
0,1,0.0528075738149626,0.0640375566062692,0.0871277120200443,0.104287781122585,0.0996190080882395,0.0792113607224439,0.0611889818675964,0.0551963433805283,0.0622628720206247,0.0734293690215327,0.0792113607224439,0.0734293690215327,0.0622628720206247,0.0551963433805283,0.0611889818675964,0.0792113607224439,0.0996190080882395,0.104287781122585,0.0871277120200443,0.0640375566062692,0.0528075738149626
2,1,0.0317679549038401,0.0419325069808405,0.0627197015342834,0.078195574849505,0.0740976139750474,0.0555939210817201,0.0387526224517476,0.0331946344520796,0.0401421282273427,0.0504617289859014,0.0555939210817201,0.0504617289859014,0.0401421282273427,0.0331946344520796,0.0387526224517476,0.0555939210817201,0.0740976139750474,0.078195574849505,0.0627197015342833,0.0419325069808404,0.0317679549038401
26,1,0.0503021912691199,0.0663970026691574,0.09931197750908,0.12381687062906,0.117328054702939,0.0880288347209598,0.061361892279448,0.0525612321086235,0.063562071217787,0.0799023906607369,0.0880288347209598,0.0799023906607369,0.063562071217787,0.0525612321086236,0.061361892279448,0.0880288347209598,0.117328054702939,0.12381687062906,0.0993119775090799,0.0663970026691573,0.0503021912691199
1,2,0.0448919580154154,0.0544386173212881,0.0740676631668086,0.0886555157425053,0.0846865706102076,0.0673379370231231,0.0520170310158776,0.0469226618576641,0.0529299499057292,0.0624226396532364,0.0673379370231231,0.0624226396532364,0.0529299499057292,0.0469226618576641,0.0520170310158776,0.0673379370231231,0.0846865706102076,0.0886555157425053,0.0740676631668086,0.0544386173212881,0.0448919580154154
3,2,0.0503166034817046,0.0567115379927163,0.0699517545155154,0.0797693300324208,0.0770065315128485,0.0654115845262159,0.0553853480006179,0.0507305339932198,0.0510707965493613,0.052368575729991,0.0528324336557898,0.052368575729991,0.0510707965493613,0.0507305339932198,0.0553853480006179,0.0654115845262159,0.0770065315128485,0.0797693300324208,0.0699517545155154,0.0567115379927163,0.0503166034817046
27,2,0.0531528463927452,0.0644562543544713,0.0876973804890193,0.104969647537156,0.100270348591768,0.0797292695891177,0.0615890547354647,0.0555572344873598,0.0626699663211134,0.0739094734023143,0.0797292695891177,0.0739094734023143,0.0626699663211134,0.0555572344873598,0.0615890547354647,0.0797292695891177,0.100270348591768,0.104969647537156,0.0876973804890193,0.0644562543544713,0.0531528463927452
2,3,0.0324718461436686,0.0428616169728814,0.0641093990646494,0.0799281755251397,0.0757394150140854,0.0568257307514201,0.0396112748751326,0.0339301370197097,0.0410315683091116,0.0515798232758013,0.0568257307514201,0.0515798232758013,0.0410315683091116,0.0339301370197097,0.0396112748751326,0.0568257307514201,0.0757394150140854,0.0799281755251397,0.0641093990646493,0.0428616169728814,0.0324718461436686
4,3,0.0549286223083186,0.0666096642254122,0.0906272498506822,0.108476563621864,0.103620266463706,0.0823929334624778,0.0636466747404979,0.0574133382641837,0.064763698348191,0.0763787045292941,0.0823929334624778,0.0763787045292941,0.064763698348191,0.0574133382641837,0.0636466747404979,0.0823929334624778,0.103620266463706,0.108476563621864,0.0906272498506822,0.0666096642254122,0.0549286223083186
