Tail Node,Head Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,0,0.187073230617738,0.210849101320116,0.260075199816589,0.296576184416014,0.28630431372446,0.243195199803059,0.205918429751138,0.188612192166853,0.189877261969483,0.194702304344156,0.196426892148625,0.194702304344156,0.189877261969483,0.188612192166853,0.205918429751138,0.243195199803059,0.28630431372446,0.296576184416014,0.260075199816589,0.210849101320116,0.187073230617738
2,0,0.120671915533943,0.146333831750518,0.199097726822084,0.238310632466155,0.227641901741622,0.181007873300914,0.139824481946611,0.126130552968339,0.142278455353778,0.167795298593446,0.181007873300914,0.167795298593446,0.142278455353778,0.126130552968339,0.139824481946611,0.181007873300914,0.227641901741622,0.238310632466155,0.199097726822084,0.146333831750518,0.120671915533943
5,0,0.161174386290265,0.181658671274912,0.224069796524817,0.255517501642093,0.246667692135424,0.209526702177344,0.177410613113386,0.162500290495713,0.163590221152173,0.167747273665751,0.169233105604778,0.167747273665751,0.163590221152173,0.162500290495713,0.177410613113386,0.209526702177344,0.246667692135424,0.255517501642093,0.224069796524817,0.181658671274912,0.161174386290265
0,1,0.19851367976958,0.262030599323347,0.391926983757943,0.488633635752124,0.463026029118245,0.347398939596766,0.242159928358742,0.20742880848436,0.250842763165371,0.315328561087692,0.347398939596766,0.315328561087692,0.250842763165371,0.20742880848436,0.242159928358742,0.347398939596766,0.463026029118245,0.488633635752124,0.391926983757943,0.262030599323346,0.19851367976958
2,1,0.105396210214515,0.127809616880862,0.173894197142084,0.208143190605869,0.198825001023898,0.158094315321772,0.12212427744412,0.110163845633036,0.12426760545825,0.146554303752539,0.158094315321772,0.146554303752539,0.12426760545825,0.110163845633036,0.12212427744412,0.158094315321772,0.198825001023898,0.208143190605869,0.173894197142084,0.127809616880862,0.105396210214515
4,1,0.145241884581698,0.17612881512209,0.23963594952164,0.286832981991611,0.273991994511886,0.217862826872546,0.168294098744732,0.151811953389438,0.171247724870523,0.201960044172877,0.217862826872546,0.201960044172877,0.171247724870523,0.151811953389438,0.168294098744732,0.217862826872546,0.273991994511886,0.286832981991611,0.23963594952164,0.17612881512209,0.145241884581698
5,1,0.170294207711798,0.206508729302275,0.280970012752055,0.336307915272184,0.321252025606508,0.255441311567697,0.197322626946391,0.177997527353019,0.200785714900787,0.236795507101219,0.255441311567697,0.236795507101219,0.200785714900787,0.177997527353019,0.197322626946391,0.255441311567697,0.321252025606508,0.336307915272184,0.280970012752055,0.206508729302275,0.170294207711798
6,1,0.133204814953568,0.150134337402142,0.185185602190034,0.211175995808267,0.20386194756001,0.173166259439638,0.14662347060536,0.134300626939567,0.135201415301463,0.138637069213779,0.139865055701246,0.138637069213779,0.135201415301463,0.134300626939567,0.14662347060536,0.173166259439638,0.20386194756001,0.211175995808267,0.185185602190034,0.150134337402142,0.133204814953568
0,2,0.134772916766713,0.163433531649867,0.222363101196375,0.266158193411206,0.254242778365529,0.20215937515007,0.156163538002666,0.140869418055769,0.158904268124406,0.18740285766674,0.20215937515007,0.18740285766674,0.158904268124406,0.140869418055769,0.156163538002666,0.20215937515007,0.254242778365529,0.266158193411206,0.222363101196375,0.163433531649867,0.134772916766713
1,2,0.10128480739804,0.122823889047319,0.167110755019798,0.200023728830677,0.191069032687547,0.151927211097061,0.117360329127366,0.105866462033688,0.119420048017259,0.140837364063832,0.151927211097061,0.140837364063832,0.119420048017259,0.105866462033688,0.117360329127366,0.151927211097061,0.191069032687547,0.200023728830677,0.167110755019798,0.122823889047319,0.10128480739804
