Tail Node,Head Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0,1.36100259914587,1.33064177193415,1.27515474289205,1.20082306247716,1.11392828114708,1.0207519493594,0.927575617571723,0.84068083624164,0.766349155826751,0.71086212678465,0.680501299572934,0.679349681989042,0.702696111189775,0.743630881671777,0.795244287931694,0.850626624466168,0.903496340817604,0.950084506711443,0.987250346918888,1.01185308621114,1.0207519493594,1.01185308621114,0.987250346918888,0.950084506711443,0.903496340817604,0.850626624466168,0.795244287931694,0.743630881671777,0.702696111189775,0.679349681989042,0.680501299572934,0.71086212678465,0.766349155826751,0.84068083624164,0.927575617571723,1.0207519493594,1.11392828114708,1.20082306247716,1.27515474289205,1.33064177193415,1.36100259914587
3,0,2.91467313756435,2.83664957972801,2.69405480161333,2.50303160828988,2.27972280482726,2.04027119629505,1.80081958776284,1.57751078430021,1.38648759097677,1.24389281286208,1.16586925502574,1.16290974076298,1.22290716627162,1.32810444597509,1.46074449429687,1.60307022566039,1.73893883499609,1.85866463926219,1.95417623592392,2.01740222244647,2.04027119629505,2.01740222244647,1.95417623592392,1.85866463926219,1.73893883499609,1.60307022566039,1.46074449429687,1.32810444597509,1.22290716627162,1.16290974076298,1.16586925502574,1.24389281286208,1.38648759097677,1.57751078430021,1.80081958776284,2.04027119629505,2.27972280482726,2.50303160828988,2.69405480161333,2.83664957972801,2.91467313756435
5,0,1.3064497552329,1.2778083567528,1.23559998004527,1.18321636966718,1.12404927017539,1.06149042612673,0.998931582078082,0.939764482586284,0.887380872208196,0.845172495500671,0.816531097020565,0.803579657620131,0.803366103333218,0.811669596489073,0.824269299416944,0.836944374446079,0.846303077019622,0.852270035036311,0.85559896950878,0.857043601449662,0.857357651871593,0.857043601449662,0.85559896950878,0.852270035036311,0.846303077019622,0.836944374446079,0.824269299416944,0.811669596489073,0.803366103333218,0.803579657620131,0.816531097020565,0.845172495500671,0.887380872208196,0.939764482586284,0.998931582078082,1.06149042612673,1.12404927017539,1.18321636966718,1.23559998004527,1.2778083567528,1.3064497552329
7,0,1.87789942634556,1.83673009276798,1.77605949591682,1.70076295161046,1.61571577566731,1.52579328390576,1.43587079214422,1.35082361620107,1.27552707189471,1.21485647504355,1.17368714146597,1.1550706577298,1.15476369340049,1.16669918879294,1.18481008422202,1.20302932000262,1.21648158031635,1.22505852481168,1.22984355700381,1.23192008040794,1.23237149853927,1.23192008040794,1.22984355700381,1.22505852481168,1.21648158031635,1.20302932000262,1.18481008422202,1.16669918879294,1.15476369340049,1.1550706577298,1.17368714146597,1.21485647504355,1.27552707189471,1.35082361620107,1.43587079214422,1.52579328390576,1.61571577566731,1.70076295161046,1.77605949591682,1.83673009276798,1.87789942634556
0,1,3.00870532805458,2.92816460081127,2.78096947860798,2.58378356018472,2.35327044428146,2.1060937296382,1.85891701499495,1.62840389909169,1.43121798066842,1.28402285846514,1.20348213122183,1.2004271381195,1.26236018010314,1.37095129855878,1.5078705348724,1.65478793043002,1.79503988649164,1.91862824381326,2.0172212030249,2.08248696475655,2.1060937296382,2.08248696475655,2.0172212030249,1.91862824381327,1.79503988649164,1.65478793043002,1.5078705348724,1.37095129855878,1.26236018010315,1.2004271381195,1.20348213122183,1.28402285846514,1.43121798066842,1.62840389909169,1.85891701499495,2.1060937296382,2.35327044428146,2.58378356018472,2.78096947860798,2.92816460081127,3.00870532805458
2,1,2.54486517441156,2.48809510513622,2.38434290956406,2.24535411926927,2.08287426582607,1.90864888080867,1.73442349579126,1.57194364234806,1.43295485205328,1.32920265648111,1.27243258720578,1.27027923975051,1.31393346543464,1.39047517952656,1.48698429729463,1.59054073400722,1.68939895809013,1.77651165059884,1.84600604574623,1.89200937774521,1.90864888080867,1.89200937774521,1.84600604574623,1.77651165059884,1.68939895809013,1.59054073400722,1.48698429729463,1.39047517952656,1.31393346543464,1.27027923975051,1.27243258720578,1.32920265648111,1.43295485205328,1.57194364234806,1.73442349579126,1.90864888080867,2.08287426582607,2.24535411926927,2.38434290956406,2.48809510513622,2.54486517441156
3,1,2.19872681498091,2.13986858947219,2.03230010837005,1.88819893557284,1.71974263497891,1.53910877048664,1.35847490599436,1.19001860540044,1.04591743260323,0.938348951501083,0.879490725992363,0.877258172610998,0.922518118433221,1.00187524317084,1.10193422653566,1.2092997482395,1.31179424438399,1.40211117663013,1.47416176302874,1.52185722163063,1.53910877048664,1.52185722163063,1.47416176302874,1.40211117663013,1.31179424438399,1.2092997482395,1.10193422653566,1.00187524317084,0.922518118433221,0.877258172610998,0.879490725992363,0.938348951501083,1.04591743260323,1.19001860540044,1.35847490599436,1.53910877048664,1.71974263497891,1.88819893557284,2.03230010837005,2.13986858947219,2.19872681498091
8,1,1.11668940734853,1.09220813957205,1.05613048179617,1.01135553152075,0.960782386245642,0.907310143470683,0.853837900695725,0.803264755420613,0.758489805145196,0.72241214736932,0.697930879592833,0.686860622102676,0.686678086334167,0.693775506509719,0.704545116851744,0.715379151582654,0.723378513202602,0.728478777322704,0.731324187831813,0.732558988618785,0.732827423572475,0.732558988618785,0.731324187831813,0.728478777322704,0.723378513202602,0.715379151582654,0.704545116851744,0.693775506509719,0.686678086334167,0.686860622102676,0.697930879592833,0.72241214736932,0.758489805145196,0.803264755420613,0.853837900695725,0.907310143470683,0.960782386245642,1.01135553152075,1.05613048179617,1.09220813957205,1.11668940734853
1,2,2.0296872110204,1.98519022216342,1.91961571226891,1.83823306159627,1.74631165040486,1.64912085895408,1.55193006750329,1.46000865631189,1.37862600563924,1.31305149574474,1.26855450688775,1.24843328078619,1.24810150499208,1.26100172851597,1.28057650036841,1.30026836955995,1.3148079558312,1.32407816184307,1.32924996098653,1.33149432665257,1.33198223223214,1.33149432665257,1.32924996098653,1.32407816184307,1.3148079558312,1.30026836955995,1.28057650036841,1.26100172851597,1.24810150499208,1.24843328078619,1.26855450688775,1.31305149574474,1.37862600563924,1.46000865631189,1.55193006750329,1.64912085895408,1.74631165040486,1.83823306159627,1.91961571226891,1.98519022216342,2.0296872110204
3,2,1.69621478718445,1.65902853992695,1.60422775449483,1.53621606543176,1.45939710728139,1.37817451458737,1.29695192189334,1.22013296374297,1.1521212746799,1.09732048924779,1.06013424199028,1.04331888193656,1.04304161605788,1.05382236581105,1.07018105265284,1.08663759804004,1.098788367429,1.10653550227432,1.11085758803012,1.11273321015057,1.1131409540898,1.11273321015057,1.11085758803012,1.10653550227432,1.098788367429,1.08663759804004,1.07018105265284,1.05382236581105,1.04304161605788,1.04331888193656,1.06013424199028,1.09732048924779,1.1521212746799,1.22013296374297,1.29695192189334,1.37817451458737,1.45939710728139,1.53621606543176,1.60422775449483,1.65902853992695,1.69621478718445
7,2,1.39249057956567,1.36196290147519,1.31697474428923,1.26114122778164,1.19807747172631,1.13139859589711,1.06471972006791,1.00165596401258,0.945822447504991,0.900834290319024,0.870306612228545,0.856502210425351,0.856274591772922,0.865124940552662,0.878554441045973,0.892064277534259,0.902039330243648,0.908399263179164,0.911947436290557,0.913487209527577,0.913821942839973,0.913487209527577,0.911947436290557,0.908399263179164,0.902039330243648,0.892064277534259,0.878554441045973,0.865124940552662,0.856274591772922,0.856502210425351,0.870306612228545,0.900834290319024,0.945822447504991,1.00165596401258,1.06471972006791,1.13139859589711,1.19807747172631,1.26114122778164,1.31697474428923,1.36196290147519,1.39249057956567
10,2,1.73326534781663,1.68686716773661,1.60207049379728,1.48847494946345,1.35568015819996,1.21328574347164,1.07089132874332,0.938096537479831,0.824500993146003,0.739704319206666,0.693306139126652,0.691546208158099,0.727224808702386,0.789782354948199,0.868659261084223,0.953295941299146,1.03409277212814,1.1052899794923,1.16208775165921,1.19968627689646,1.21328574347164,1.19968627689646,1.16208775165921,1.1052899794923,1.03409277212814,0.953295941299146,0.868659261084223,0.789782354948199,0.727224808702386,0.691546208158099,0.693306139126652,0.739704319206666,0.824500993146002,0.938096537479831,1.07089132874332,1.21328574347164,1.35568015819996,1.48847494946345,1.60207049379728,1.68686716773661,1.73326534781663
0,3,1.9668429965534,1.92296726816875,1.84278059215542,1.73536070542058,1.6097853448714,1.47513224741505,1.3404791499587,1.21490378940952,1.10748390267468,1.02729722666135,0.9834214982767,0.981757246510386,1.01549616868203,1.07465275419375,1.14924149244766,1.22927687284588,1.30568115848122,1.37300770720939,1.42671765057681,1.46227212012989,1.47513224741505,1.46227212012989,1.42671765057681,1.37300770720939,1.30568115848122,1.22927687284588,1.14924149244766,1.07465275419375,1.01549616868203,0.981757246510386,0.9834214982767,1.02729722666135,1.10748390267468,1.21490378940952,1.3404791499587,1.47513224741505,1.6097853448714,1.73536070542058,1.84278059215542,1.92296726816875,1.9668429965534
1,3,1.37898450804214,1.3487529245966,1.3042011174137,1.24890914242778,1.18645705557318,1.12042491278424,1.0543927699953,0.991940683140699,0.936648708154779,0.892096900971879,0.861865317526339,0.848194807643729,0.84796939671453,0.856733904020452,0.870033148843204,0.883411950464498,0.893290252949992,0.899588499501146,0.903102258103369,0.904627096742069,0.904958583402656,0.904627096742069,0.903102258103369,0.899588499501146,0.893290252949992,0.883411950464498,0.870033148843204,0.856733904020452,0.84796939671453,0.848194807643729,0.861865317526339,0.892096900971879,0.936648708154779,0.991940683140699,1.0543927699953,1.12042491278424,1.18645705557318,1.24890914242778,1.3042011174137,1.3487529245966,1.37898450804214
2,3,1.13520113140781,1.1103140296808,1.07363830081993,1.02812110160867,0.976709588830491,0.922350919268848,0.867992249707205,0.816580736929024,0.771063537717768,0.7343878088569,0.709500707129883,0.698246934375254,0.69806137265185,0.705276449073586,0.716224590754375,0.72723822480813,0.735370194451388,0.740555007311183,0.743447587117174,0.744702857599019,0.744975742486377,0.744702857599019,0.743447587117174,0.740555007311183,0.735370194451388,0.72723822480813,0.716224590754375,0.705276449073586,0.69806137265185,0.698246934375254,0.709500707129883,0.7343878088569,0.771063537717768,0.816580736929024,0.867992249707205,0.922350919268848,0.976709588830491,1.02812110160867,1.07363830081993,1.1103140296808,1.13520113140781
4,3,1.78627712485048,1.74642940437305,1.67360426005222,1.57604604784885,1.46199912372378,1.33970784363786,1.21741656355195,1.10336963942688,1.0058114272235,0.932986282902676,0.893138562425242,0.891627097165754,0.922268620153574,0.975994339831769,1.04373546464341,1.11642320303155,1.18581319903536,1.24695883907832,1.29573794518001,1.32802833936,1.33970784363786,1.32802833936,1.29573794518001,1.24695883907832,1.18581319903536,1.11642320303155,1.04373546464341,0.975994339831769,0.922268620153574,0.891627097165754,0.893138562425242,0.932986282902676,1.0058114272235,1.10336963942688,1.21741656355195,1.33970784363786,1.46199912372378,1.57604604784885,1.67360426005222,1.74642940437305,1.78627712485048
7,3,1.53682541322738,1.50313347147585,1.45348218889466,1.39186140069122,1.32226094207294,1.24867064824724,1.17508035442155,1.10547989580327,1.04385910759983,0.994207825018634,0.960515883267111,0.945280623641751,0.945029411795358,0.954797119469813,0.969618618406996,0.984528780348789,0.995537770087773,1.00255692461934,1.00647287398958,1.00817224824459,1.00854167743047,1.00817224824459,1.00647287398958,1.00255692461934,0.995537770087773,0.984528780348789,0.969618618406996,0.954797119469813,0.945029411795358,0.945280623641751,0.960515883267111,0.994207825018634,1.04385910759983,1.10547989580327,1.17508035442155,1.24867064824724,1.32226094207294,1.39186140069122,1.45348218889466,1.50313347147585,1.53682541322738
9,3,1.62111678493374,1.58557691695635,1.53320237467387,1.46820182666259,1.39478394149876,1.31715738775866,1.23953083401857,1.16611294885474,1.10111240084345,1.04873785856098,1.01319799058359,0.997127111686792,0.9968621214431,1.00716556562427,1.02279999000204,1.03852794034818,1.0501407480864,1.05754488724836,1.06167561751766,1.06346819857793,1.06385789011277,1.06346819857793,1.06167561751766,1.05754488724836,1.0501407480864,1.03852794034818,1.02279999000204,1.00716556562427,0.9968621214431,0.997127111686792,1.01319799058359,1.04873785856098,1.10111240084345,1.16611294885474,1.23953083401857,1.31715738775866,1.39478394149876,1.46820182666259,1.53320237467387,1.58557691695635,1.62111678493374
10,3,2.10418190650996,2.05724246398012,1.97145658625317,1.8565358821284,1.72219196040507,1.57813642988247,1.43408089935986,1.29973697763653,1.18481627351176,1.09903039578482,1.05209095325498,1.05031049164178,1.08640530434576,1.14969262168771,1.22948967398843,1.31511369156872,1.3968530656293,1.4688808308906,1.52634118295299,1.56437831741683,1.57813642988247,1.56437831741683,1.52634118295299,1.4688808308906,1.3968530656293,1.31511369156872,1.22948967398843,1.14969262168771,1.08640530434576,1.05031049164178,1.05209095325498,1.09903039578482,1.18481627351176,1.29973697763653,1.43408089935986,1.57813642988247,1.72219196040507,1.8565358821284,1.97145658625317,2.05724246398012,2.10418190650996
