Tail Node,Head Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,0,0.711967516896046,0.667058796599526,0.582718029213379,0.48523324613069,0.400892478744543,0.355983758448023,0.367594305646635,0.416008096795567,0.472636897754837,0.516450283409978,0.533975637672034,0.516450283409978,0.472636897754837,0.416008096795567,0.367594305646635,0.355983758448023,0.400892478744543,0.48523324613069,0.582718029213379,0.667058796599526,0.711967516896046
3,0,0.689386071132376,0.645901718953257,0.56423598437296,0.469843122325604,0.388177387745307,0.344693035566188,0.355935331495424,0.402813584332426,0.457646291836339,0.50007005005987,0.517039553349282,0.50007005005987,0.457646291836339,0.402813584332426,0.355935331495424,0.344693035566188,0.388177387745307,0.469843122325604,0.56423598437296,0.645901718953257,0.689386071132376
8,0,0.634219490050936,0.586213953265542,0.49605721344907,0.39185007262224,0.301693332805768,0.253687796020374,0.266098983579525,0.317851293967681,0.378385104987312,0.425219775021843,0.443953643035655,0.425219775021843,0.378385104987312,0.317851293967681,0.266098983579525,0.253687796020374,0.301693332805768,0.39185007262224,0.49605721344907,0.586213953265542,0.634219490050936
0,1,0.71118702182157,0.657355634939076,0.55625766445244,0.439404166097758,0.338306195611122,0.284474808728628,0.298392191678736,0.356425052659376,0.424305118557546,0.47682354478437,0.497830915275099,0.47682354478437,0.424305118557546,0.356425052659377,0.298392191678736,0.284474808728628,0.338306195611122,0.439404166097758,0.55625766445244,0.657355634939076,0.71118702182157
2,1,0.817189934316919,0.755334942365546,0.639168250164187,0.5048976578795,0.388730965678141,0.326875973726768,0.342867752133708,0.409550450773969,0.48754808696631,0.547894420577405,0.572032954021844,0.547894420577405,0.48754808696631,0.409550450773969,0.342867752133708,0.326875973726768,0.388730965678141,0.5048976578795,0.639168250164187,0.755334942365546,0.817189934316919
3,1,0.487329984329071,0.460901704409686,0.419291221132358,0.372620003402382,0.331009520125053,0.304581240205669,0.299670453440507,0.307467733189772,0.315686740810091,0.319154281083202,0.319810302215953,0.319154281083202,0.315686740810091,0.307467733189772,0.299670453440507,0.304581240205669,0.331009520125053,0.372620003402382,0.419291221132358,0.460901704409686,0.487329984329071
4,1,0.707442989219722,0.653894996804937,0.553329254952779,0.437090929954831,0.336525188102674,0.282977195687889,0.296821310800004,0.354548658720333,0.422071371106782,0.474313314926084,0.495210092453805,0.474313314926084,0.422071371106782,0.354548658720333,0.296821310800004,0.282977195687889,0.336525188102674,0.437090929954831,0.553329254952779,0.653894996804937,0.707442989219722
8,1,0.762172798382599,0.704482180412716,0.596136385688789,0.470905532046849,0.362559737322922,0.304869119353039,0.319784254730619,0.381977555078639,0.454724017250418,0.511007546977133,0.533520958867819,0.511007546977133,0.454724017250418,0.381977555078639,0.319784254730619,0.304869119353039,0.362559737322922,0.470905532046849,0.596136385688789,0.704482180412716,0.762172798382599
1,2,0.678535314176439,0.6271754103957,0.53071900573431,0.419230434112705,0.322774029451316,0.271414125670576,0.284692539818767,0.340061021455564,0.404824607442497,0.454931830643219,0.474974719923508,0.454931830643219,0.404824607442497,0.340061021455564,0.284692539818767,0.271414125670576,0.322774029451315,0.419230434112705,0.53071900573431,0.6271754103957,0.678535314176439
3,2,0.57108193321102,0.535059842039248,0.467408597643481,0.389214302173049,0.321563057777282,0.28554096660551,0.294853995054798,0.333687566513147,0.379110544893162,0.414254048475379,0.428311449908265,0.414254048475379,0.379110544893162,0.333687566513147,0.294853995054798,0.28554096660551,0.321563057777282,0.389214302173049,0.467408597643481,0.535059842039248,0.57108193321102
4,2,0.639941775017379,0.599576216900898,0.523767729706531,0.436144932819536,0.36033644562517,0.319970887508689,0.330406861070511,0.373922901771693,0.424822886030768,0.464203918339529,0.479956331263034,0.464203918339529,0.424822886030768,0.373922901771693,0.330406861070511,0.319970887508689,0.36033644562517,0.436144932819536,0.523767729706531,0.599576216900898,0.639941775017379
5,2,0.553011610607083,0.523021365570314,0.475802681895402,0.422841185341108,0.375622501666195,0.345632256629427,0.340059601168694,0.348907786938407,0.358234540448069,0.362169430754312,0.362913869460898,0.362169430754312,0.358234540448069,0.348907786938407,0.340059601168694,0.345632256629427,0.375622501666195,0.422841185341108,0.475802681895402,0.523021365570314,0.553011610607083
7,2,0.563364838393691,0.532813129850033,0.484710439802572,0.430757422587176,0.382654732539714,0.352103023996057,0.34642603985532,0.355439877269619,0.364941241947913,0.368949799451868,0.369708175195859,0.368949799451868,0.364941241947913,0.355439877269619,0.34642603985532,0.352103023996057,0.382654732539714,0.430757422587176,0.484710439802572,0.532813129850033,0.563364838393691
0,3,0.511595184049681,0.47287136396469,0.400146140878243,0.316087116791311,0.243361893704864,0.204638073619872,0.214649597836968,0.256395764855422,0.305225557499179,0.343004894167463,0.358116628834777,0.343004894167463,0.305225557499179,0.256395764855422,0.214649597836968,0.204638073619872,0.243361893704864,0.316087116791311,0.400146140878243,0.47287136396469,0.511595184049681
1,3,0.609887934707453,0.571418080364367,0.499169817329792,0.415662084731387,0.343413821696812,0.304943967353726,0.31488983213511,0.356362211695216,0.404871759732717,0.442403324945483,0.45741595103059,0.442403324945483,0.404871759732717,0.356362211695216,0.31488983213511,0.304943967353726,0.343413821696812,0.415662084731387,0.499169817329792,0.571418080364367,0.609887934707453
2,3,0.678678360875765,0.635869418112832,0.555472135362934,0.462545405950714,0.382148123200815,0.339339180437883,0.350406858322934,0.396556986862486,0.450538019565989,0.492302841773728,0.509008770656824,0.492302841773728,0.450538019565989,0.396556986862486,0.350406858322934,0.339339180437883,0.382148123200815,0.462545405950714,0.555472135362934,0.635869418112832,0.678678360875765
4,3,0.567285229322344,0.524346101195176,0.443704323980738,0.350494997070544,0.269853219856106,0.226914091728938,0.238015427293522,0.284305902006226,0.338451095278777,0.380342927597965,0.397099660525641,0.380342927597965,0.338451095278777,0.284305902006226,0.238015427293523,0.226914091728938,0.269853219856106,0.350494997070543,0.443704323980738,0.524346101195176,0.567285229322344
8,3,0.797023087669056,0.746749323677623,0.652332742522981,0.543201888980603,0.448785307825961,0.398511543834528,0.411509151110362,0.465706721071858,0.529100711275689,0.578148285901477,0.597767315751792,0.578148285901477,0.529100711275689,0.465706721071858,0.411509151110362,0.398511543834528,0.448785307825961,0.543201888980603,0.652332742522981,0.746749323677623,0.797023087669056
9,3,0.49664116666154,0.465314569995197,0.406481693329137,0.338480056663173,0.279647179997113,0.24832058333077,0.25641965466402,0.290191253997004,0.32969332832993,0.360255861662948,0.372480874996155,0.360255861662948,0.32969332832993,0.290191253997004,0.25641965466402,0.24832058333077,0.279647179997113,0.338480056663173,0.406481693329137,0.465314569995197,0.49664116666154
10,3,0.404231962775338,0.378734254354125,0.330848314148431,0.275499630014577,0.227613689808883,0.202115981387669,0.208708071857544,0.236195845326267,0.26834783375009,0.293223646843957,0.303173972081504,0.293223646843957,0.26834783375009,0.236195845326267,0.208708071857544,0.202115981387669,0.227613689808883,0.275499630014577,0.330848314148431,0.378734254354125,0.404231962775338
1,4,0.424666132067947,0.397879499122123,0.347572895784843,0.289426302317078,0.239119698979798,0.212333066033974,0.219258390649236,0.248135687629856,0.28191297844203,0.30804627887698,0.318499599050961,0.30804627887698,0.28191297844203,0.248135687629856,0.219258390649236,0.212333066033974,0.239119698979798,0.289426302317078,0.347572895784843,0.397879499122123,0.424666132067947
2,4,0.697929469472724,0.653906226013675,0.571228427322291,0.475665776886795,0.392987978195411,0.348964734736362,0.360346353776994,0.407805557701139,0.463317793965354,0.50626729977906,0.523447102104543,0.50626729977906,0.463317793965354,0.407805557701139,0.360346353776994,0.348964734736362,0.392987978195411,0.475665776886795,0.571228427322291,0.653906226013675,0.697929469472724
3,4,0.622808296695177,0.589032923682092,0.535854676810427,0.476208805319235,0.42303055844757,0.389255185434486,0.382979194137019,0.392944126884142,0.403448028349558,0.407879548922197,0.40871794470621,0.407879548922197,0.403448028349558,0.392944126884142,0.382979194137019,0.389255185434486,0.42303055844757,0.476208805319235,0.535854676810427,0.589032923682092,0.622808296695177
5,4,0.64378997105995,0.595060022481259,0.503542801979813,0.397763157504117,0.306245937002672,0.25751598842398,0.270114462934569,0.322647724573061,0.38409500119546,0.431636414442964,0.450652979741965,0.431636414442964,0.38409500119546,0.322647724573061,0.270114462934569,0.25751598842398,0.306245937002672,0.397763157504117,0.503542801979813,0.595060022481259,0.64378997105995
8,4,0.662580114615441,0.620786599693544,0.542296339962176,0.451573831960985,0.373083572229617,0.33129005730772,0.342095209946065,0.387150657739915,0.439851260702404,0.480625421601816,0.496935085961581,0.480625421601816,0.439851260702404,0.387150657739915,0.342095209946065,0.33129005730772,0.373083572229617,0.451573831960985,0.542296339962176,0.620786599693544,0.662580114615441
10,4,0.631512181846304,0.597264790446178,0.543343365688532,0.482863929811713,0.428942505054067,0.39469511365394,0.388331413975335,0.398435608884876,0.409086304721015,0.413579756784152,0.414429869336637,0.413579756784152,0.409086304721015,0.398435608884876,0.388331413975335,0.39469511365394,0.428942505054067,0.482863929811713,0.543343365688532,0.597264790446178,0.631512181846304
12,4,0.712312766397821,0.658396169310478,0.557138169902542,0.440099703054407,0.338841703646471,0.284925106559128,0.298864519464636,0.356989241202698,0.424976755090884,0.477578313224877,0.498618936478474,0.477578313224877,0.424976755090884,0.356989241202699,0.298864519464636,0.284925106559128,0.338841703646471,0.440099703054407,0.557138169902542,0.658396169310478,0.712312766397821
2,5,0.77865881293399,0.719720330478063,0.609030985377908,0.481091352729677,0.370402007629523,0.311463525173596,0.326701279174396,0.39023983830981,0.464559827162771,0.522060785656358,0.545061169053793,0.522060785656358,0.464559827162771,0.39023983830981,0.326701279174396,0.311463525173596,0.370402007629522,0.481091352729677,0.609030985377908,0.719720330478063,0.77865881293399
4,5,0.414109334525385,0.387988591886092,0.338932563026931,0.282231438761147,0.233175409901986,0.207054667262693,0.213807834871876,0.241967269619602,0.274904888996467,0.300388540351876,0.310582000894039,0.300388540351876,0.274904888996467,0.241967269619602,0.213807834871876,0.207054667262693,0.233175409901986,0.282231438761147,0.338932563026931,0.387988591886092,0.414109334525385
6,5,0.624696262427551,0.585292344335967,0.511289864017626,0.4257545296237,0.351752049305359,0.312348131213775,0.322535485647209,0.365014831492283,0.414702211134597,0.453145058053216,0.468522196820663,0.453145058053216,0.414702211134597,0.365014831492283,0.322535485647209,0.312348131213775,0.351752049305359,0.4257545296237,0.511289864017626,0.585292344335967,0.624696262427551
8,5,0.639304491028732,0.598979130825382,0.523246137272747,0.435710599270351,0.359977605717717,0.319652245514366,0.330077826444989,0.373550531834942,0.424399827505997,0.463741642338534,0.479478368271549,0.463741642338534,0.424399827505997,0.373550531834942,0.330077826444989,0.319652245514366,0.359977605717717,0.435710599270351,0.523246137272747,0.598979130825382,0.639304491028732
10,5,0.794087862151819,0.74399924315455,0.649930373330411,0.541201419897316,0.447132550073178,0.397043931075909,0.409993671597154,0.463991646223478,0.5271521731054,0.576019118468588,0.595565896613864,0.576019118468588,0.5271521731054,0.463991646223478,0.409993671597154,0.397043931075909,0.447132550073178,0.541201419897316,0.649930373330411,0.74399924315455,0.794087862151819
5,6,0.444623329289772,0.420511064124442,0.382547072162008,0.339965837933872,0.302001845971437,0.277889580806107,0.273409145718649,0.280523118987285,0.28802186244473,0.2911855284416,0.291784059846413,0.2911855284416,0.28802186244473,0.280523118987285,0.273409145718649,0.277889580806107,0.302001845971437,0.339965837933872,0.382547072162008,0.420511064124442,0.444623329289772
7,6,0.756693375021688,0.708963485212628,0.619324423863904,0.515715638668627,0.426076577319904,0.378346687510844,0.390686610241967,0.442141759743442,0.502327986649013,0.548893732804194,0.567520031266266,0.548893732804194,0.502327986649013,0.442141759743442,0.390686610241967,0.378346687510844,0.426076577319904,0.515715638668627,0.619324423863904,0.708963485212628,0.756693375021688
9,6,0.51500372513428,0.487074676963536,0.443101281971301,0.393779771371903,0.349806376379668,0.321877328208925,0.316687675286418,0.324927734888566,0.333613470791312,0.337277920373998,0.337971194619371,0.337277920373998,0.333613470791312,0.324927734888566,0.316687675286418,0.321877328208925,0.349806376379668,0.393779771371903,0.443101281971301,0.487074676963536,0.51500372513428
