Tail Node,Head Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0,3.44064898688432,3.41858648691919,3.38483636701092,3.34041494193718,3.28633852647562,3.22362343540392,3.15328598349974,3.07634248554074,2.99380925630458,2.90670261056894,2.81603886311147,2.72283432870984,2.62810532214172,2.53286815818476,2.43813915161663,2.344934617215,2.25427086975753,2.16716422402189,2.08463099478574,2.00768749682674,1.93735004492255,1.87463495385085,1.8205585383893,1.77613711331556,1.74238699340729,1.72032449344216,1.71061021802565,1.71248193107452,1.72482168633332,1.74651153754664,1.77643353845904,1.81346974281509,1.85650220435936,1.90441297683642,1.95608411399083,2.01039766956717,2.06623569731001,2.12248025096392,2.17802608820818,2.23206015722066,2.28406159667782,2.33352224919081,2.37993395737082,2.42278856382899,2.46157791117651,2.49579384202455,2.52492819898426,2.54847282466681,2.56591956168338,2.57676025264513,2.58048674016324,2.57676025264513,2.56591956168338,2.54847282466681,2.52492819898426,2.49579384202455,2.46157791117651,2.42278856382899,2.37993395737082,2.33352224919081,2.28406159667782,2.23206015722066,2.17802608820818,2.12248025096392,2.06623569731001,2.01039766956717,1.95608411399083,1.90441297683642,1.85650220435936,1.81346974281509,1.77643353845904,1.74651153754664,1.72482168633332,1.71248193107452,1.71061021802565,1.72032449344216,1.74238699340729,1.77613711331556,1.8205585383893,1.87463495385085,1.93735004492255,2.00768749682674,2.08463099478574,2.16716422402189,2.25427086975753,2.344934617215,2.43813915161663,2.53286815818476,2.62810532214172,2.72283432870984,2.81603886311147,2.90670261056894,2.99380925630458,3.07634248554074,3.15328598349974,3.22362343540392,3.28633852647562,3.34041494193718,3.38483636701092,3.41858648691919,3.44064898688432
2,0,2.00022874963469,1.98740266743703,1.96778196204062,1.94195747024533,1.91052002885107,1.87406047465773,1.8331696444652,1.78843837507337,1.74045750328213,1.68981786589138,1.63711029970101,1.5829256415109,1.52785472812096,1.47248839633107,1.41741748294113,1.36323282475103,1.31052525856065,1.2598856211699,1.21190474937866,1.16717347998683,1.1262826497943,1.08982309560096,1.0583856542067,1.03256116241142,1.012940457015,1.00011437481734,0.994466959738376,0.995555084178178,1.00272882765687,1.01533826969456,1.03273348981139,1.05426456752746,1.07928158236289,1.1071346138378,1.13717374147231,1.16874904478655,1.20121060330062,1.23390849653465,1.26620018946875,1.29761301266301,1.32784416225749,1.35659821985224,1.38357976704731,1.40849338544276,1.43104365663864,1.45093516223501,1.46787248383192,1.48156020302942,1.49170290142756,1.49800516062641,1.50017156222602,1.49800516062641,1.49170290142756,1.48156020302942,1.46787248383192,1.45093516223501,1.43104365663864,1.40849338544276,1.38357976704731,1.35659821985224,1.32784416225749,1.29761301266301,1.26620018946875,1.23390849653465,1.20121060330062,1.16874904478655,1.13717374147231,1.1071346138378,1.07928158236289,1.05426456752746,1.03273348981139,1.01533826969456,1.00272882765687,0.995555084178178,0.994466959738376,1.00011437481734,1.012940457015,1.03256116241142,1.0583856542067,1.08982309560096,1.1262826497943,1.16717347998683,1.21190474937866,1.2598856211699,1.31052525856065,1.36323282475103,1.41741748294113,1.47248839633107,1.52785472812096,1.5829256415109,1.63711029970101,1.68981786589138,1.74045750328213,1.78843837507337,1.8331696444652,1.87406047465773,1.91052002885107,1.94195747024533,1.96778196204062,1.98740266743703,2.00022874963469
3,0,2.60466514526368,2.58796323091682,2.56241346943036,2.52878523881643,2.48784791708718,2.44037088225474,2.38712351233126,2.32887518532887,2.26639527925971,2.20045317213593,2.13181824196966,2.06125986677304,1.98954742455821,1.91745029333731,1.84573785112248,1.77517947592586,1.70654454575959,1.64060243863581,1.57812253256665,1.51987420556426,1.46662683564078,1.41914980080834,1.37821247907909,1.34458424846516,1.3190344869787,1.30233257263184,1.29497860113247,1.2963955389715,1.30573707033556,1.3221568794113,1.34480865038537,1.37284606744442,1.40542281477509,1.44169257656403,1.48080903699788,1.5219258802633,1.56419679054693,1.60677545203541,1.64882516614055,1.68973043045263,1.72909693874043,1.76654000199788,1.80167493121891,1.83411703739746,1.86348163152745,1.88938402460281,1.91143952761747,1.92926345156537,1.94247110744043,1.95067780623658,1.95349885894776,1.95067780623658,1.94247110744043,1.92926345156537,1.91143952761747,1.88938402460281,1.86348163152745,1.83411703739746,1.80167493121891,1.76654000199788,1.72909693874043,1.68973043045263,1.64882516614055,1.60677545203541,1.56419679054693,1.5219258802633,1.48080903699788,1.44169257656403,1.40542281477509,1.37284606744442,1.34480865038537,1.3221568794113,1.30573707033556,1.2963955389715,1.29497860113247,1.30233257263184,1.3190344869787,1.34458424846516,1.37821247907909,1.41914980080834,1.46662683564078,1.51987420556426,1.57812253256665,1.64060243863581,1.70654454575959,1.77517947592586,1.84573785112248,1.91745029333731,1.98954742455821,2.06125986677304,2.13181824196966,2.20045317213593,2.26639527925971,2.32887518532887,2.38712351233126,2.44037088225474,2.48784791708718,2.52878523881643,2.56241346943036,2.58796323091682,2.60466514526368
4,0,2.29351178163423,2.27880507839445,2.25630749205646,2.22669649071573,2.19064954246776,2.14884411540807,2.10195767763214,2.05066769723547,1.99565164231356,1.93758698096191,1.87715118127601,1.81502171135137,1.75187603928349,1.68839163316785,1.62524596109997,1.56311649117533,1.50268069148943,1.44461603013778,1.38959997521587,1.3383099948192,1.29142355704327,1.24961812998358,1.21357118173561,1.18396018039488,1.16146259405688,1.14675589081711,1.14028042493764,1.14152809534685,1.14975368713969,1.16421198541111,1.18415777525607,1.20884584176951,1.2375309700464,1.26946794518167,1.30391155227029,1.3401165764072,1.37733780268736,1.41483001620572,1.45185647040842,1.48787519081907,1.52253897503872,1.55550908901963,1.58644679871404,1.61501337007421,1.64087006905239,1.66367816160083,1.68309891367177,1.69879359121748,1.7104234601902,1.71764978654218,1.72013383622567,1.71764978654218,1.7104234601902,1.69879359121748,1.68309891367177,1.66367816160083,1.64087006905239,1.61501337007421,1.58644679871404,1.55550908901963,1.52253897503872,1.48787519081907,1.45185647040842,1.41483001620572,1.37733780268736,1.3401165764072,1.30391155227029,1.26946794518167,1.2375309700464,1.20884584176951,1.18415777525607,1.16421198541111,1.14975368713969,1.14152809534685,1.14028042493764,1.14675589081711,1.16146259405688,1.18396018039488,1.21357118173561,1.24961812998358,1.29142355704327,1.3383099948192,1.38959997521587,1.44461603013778,1.50268069148943,1.56311649117533,1.62524596109997,1.68839163316785,1.75187603928349,1.81502171135137,1.87715118127601,1.93758698096191,1.99565164231356,2.05066769723547,2.10195767763214,2.14884411540807,2.19064954246776,2.22669649071573,2.25630749205646,2.27880507839445,2.29351178163423
0,1,2.54841739467574,2.52880791092003,2.4988102937352,2.4593278590716,2.41126392287958,2.35552180110952,2.29300480971176,2.22461626463667,2.15125948183461,2.07383777725593,1.993254466851,1.91041286657016,1.82621629236379,1.74156806018225,1.65737148597588,1.57452988569504,1.49394657529011,1.41652487071143,1.34316808790937,1.27477954283428,1.21226255143652,1.15652042966646,1.10845649347444,1.06897405881084,1.03897644162601,1.0193669578703,1.01073276291145,1.01239636978669,1.02336413095064,1.04264239885788,1.06923752596303,1.10215586472069,1.14040376758547,1.18298758701197,1.22891367545481,1.27718838536857,1.32681806920787,1.37680907942732,1.42617905993089,1.47420535795831,1.520425024085,1.5643864003358,1.60563782873553,1.643727651309,1.67820421008103,1.70861584707644,1.73451090432007,1.75543772383671,1.77094464765121,1.78058001778837,1.78389217627302,1.78058001778837,1.77094464765121,1.75543772383671,1.73451090432007,1.70861584707644,1.67820421008103,1.643727651309,1.60563782873553,1.5643864003358,1.520425024085,1.47420535795831,1.42617905993089,1.37680907942732,1.32681806920787,1.27718838536857,1.22891367545481,1.18298758701197,1.14040376758547,1.10215586472069,1.06923752596303,1.04264239885788,1.02336413095064,1.01239636978669,1.01073276291145,1.0193669578703,1.03897644162601,1.06897405881084,1.10845649347444,1.15652042966646,1.21226255143652,1.27477954283428,1.34316808790937,1.41652487071143,1.49394657529011,1.57452988569504,1.65737148597588,1.74156806018225,1.82621629236379,1.91041286657016,1.993254466851,2.07383777725593,2.15125948183461,2.22461626463667,2.29300480971176,2.35552180110952,2.41126392287958,2.45932785907159,2.4988102937352,2.52880791092003,2.54841739467574
2,1,1.93860498560009,1.9243428178445,1.9063764233318,1.88502790873653,1.86061938073322,1.8334729459964,1.8039107112006,1.77225478302035,1.73882726813019,1.70395027320464,1.66794590491824,1.6311362699455,1.59384347496097,1.55638962663918,1.51909683165465,1.48228719668192,1.44628282839551,1.41140583346996,1.3779783185798,1.34632239039955,1.31676015560376,1.28961372086694,1.26520519286363,1.24385667826836,1.22589028375566,1.21162811600006,1.20127178992006,1.19454095341006,1.19103476260841,1.19035237365348,1.19209294268363,1.19585562583722,1.20123957925261,1.20784395906817,1.21526792142225,1.22311062245323,1.23097121829946,1.2384488650993,1.2451525611395,1.25091767411976,1.25580594115268,1.25988894149927,1.26323825442055,1.26592545917751,1.26802213503117,1.26959986124252,1.27073021707259,1.27148478178237,1.27193513463287,1.2721528548851,1.27220952180006,1.2721528548851,1.27193513463287,1.27148478178237,1.27073021707259,1.26959986124252,1.26802213503117,1.26592545917751,1.26323825442055,1.25988894149927,1.25580594115268,1.25091767411976,1.2451525611395,1.2384488650993,1.23097121829946,1.22311062245323,1.21526792142225,1.20784395906817,1.20123957925261,1.19585562583722,1.19209294268363,1.19035237365348,1.19103476260841,1.19454095341006,1.20127178992006,1.21162811600006,1.22589028375566,1.24385667826836,1.26520519286363,1.28961372086694,1.31676015560376,1.34632239039955,1.3779783185798,1.41140583346996,1.44628282839551,1.48228719668192,1.51909683165465,1.55638962663918,1.59384347496097,1.6311362699455,1.66794590491824,1.70395027320464,1.73882726813019,1.77225478302035,1.8039107112006,1.8334729459964,1.86061938073322,1.88502790873653,1.9063764233318,1.9243428178445,1.93860498560009
4,1,2.98314631856068,2.96401746647489,2.93475509581775,2.89624038211719,2.84935450090117,2.79497862769762,2.73399393803449,2.66728160743972,2.59572281144126,2.52019872556706,2.44159052534505,2.36077938630317,2.27864648396939,2.19607299387163,2.11394009153784,2.03312895249597,1.95452075227396,1.87899666639975,1.80743787040129,1.74072553980653,1.6797408501434,1.62536497693985,1.57847909572382,1.53996438202327,1.51070201136612,1.49157315928034,1.48315058985907,1.48477342145637,1.49547236099149,1.5142781153837,1.54022139155225,1.57233289641641,1.60964333689545,1.65118341990861,1.69598385237517,1.74307534121438,1.7914885933455,1.84025431568781,1.88841422985465,1.93526339542368,1.98035020993682,2.0232340856301,2.06347443473954,2.10063066950118,2.13426220215105,2.16392844492517,2.18918881005956,2.20960270979027,2.22472955635331,2.23412876198471,2.23735973892051,2.23412876198471,2.22472955635331,2.20960270979027,2.18918881005956,2.16392844492517,2.13426220215105,2.10063066950118,2.06347443473954,2.0232340856301,1.98035020993682,1.93526339542368,1.88841422985465,1.84025431568781,1.7914885933455,1.74307534121438,1.69598385237517,1.65118341990861,1.60964333689545,1.57233289641641,1.54022139155225,1.5142781153837,1.49547236099149,1.48477342145637,1.48315058985907,1.49157315928034,1.51070201136612,1.53996438202327,1.57847909572382,1.62536497693985,1.6797408501434,1.74072553980653,1.80743787040129,1.87899666639975,1.95452075227396,2.03312895249597,2.11394009153784,2.19607299387163,2.27864648396939,2.36077938630317,2.44159052534505,2.52019872556706,2.59572281144126,2.66728160743972,2.73399393803449,2.79497862769762,2.84935450090117,2.89624038211719,2.93475509581775,2.96401746647489,2.98314631856068
7,1,2.29345714981162,2.27875079688791,2.25625374644606,2.22664345044418,2.19059736084038,2.14879292959273,2.10190760865935,2.05061884999834,1.99560410556778,1.93754082732578,1.87710646723043,1.81497847723984,1.75183430931211,1.68835141540532,1.62520724747759,1.563079257487,1.50264489739165,1.44458161914965,1.38956687471909,1.33827811605808,1.2913927951247,1.24958836387705,1.21354227427325,1.18393197827137,1.16143492782953,1.14672857490581,1.14025326327299,1.14150090396249,1.14972629982039,1.16418425369281,1.18412956842582,1.20881704686551,1.23750149185798,1.26943770624933,1.30388049288564,1.34008465461301,1.37730499427752,1.41479631472527,1.45182188695183,1.48783974939071,1.52250270791341,1.55547203654085,1.586409009294,1.61497490019381,1.64083098326123,1.6636385325172,1.68305882198268,1.69875312567862,1.71038271762597,1.71760887184569,1.72009286235872,1.71760887184569,1.71038271762597,1.69875312567862,1.68305882198268,1.6636385325172,1.64083098326123,1.61497490019381,1.586409009294,1.55547203654085,1.52250270791341,1.48783974939071,1.45182188695183,1.41479631472527,1.37730499427752,1.34008465461301,1.30388049288564,1.26943770624933,1.23750149185798,1.20881704686551,1.18412956842582,1.16418425369281,1.14972629982039,1.14150090396249,1.14025326327299,1.14672857490581,1.16143492782953,1.18393197827137,1.21354227427325,1.24958836387705,1.2913927951247,1.33827811605808,1.38956687471909,1.44458161914965,1.50264489739165,1.563079257487,1.62520724747759,1.68835141540532,1.75183430931211,1.81497847723984,1.87710646723043,1.93754082732578,1.99560410556778,2.05061884999834,2.10190760865935,2.14879292959273,2.19059736084038,2.22664345044418,2.25625374644606,2.27875079688791,2.29345714981162
0,2,2.12263184283535,2.10701580364699,2.08734390484508,2.06396882987429,2.03724326217926,2.00751988520467,1.97515138239515,1.94049043719538,1.90388973304999,1.86570195340366,1.82627978170103,1.78597590138677,1.74514299590551,1.70413374870194,1.66330084322068,1.62299696290642,1.58357479120379,1.54538701155746,1.50878630741207,1.4741253622123,1.44175685940278,1.41203348242819,1.38530791473316,1.36193283976237,1.34226094096046,1.3266449017721,1.31530547590892,1.3079356981506,1.30409667354377,1.3033495071351,1.30525530397122,1.30937516909879,1.31527020756446,1.32250152441488,1.33063022469671,1.33921741345658,1.34782419574116,1.3560116765971,1.36335173750962,1.36966411805147,1.37501641588286,1.37948700510262,1.38315425980955,1.38609655410246,1.38839226208018,1.3901197578415,1.39135741548525,1.39218360911023,1.39267671281525,1.39291510069914,1.3929771468607,1.39291510069914,1.39267671281525,1.39218360911023,1.39135741548525,1.3901197578415,1.38839226208018,1.38609655410246,1.38315425980955,1.37948700510262,1.37501641588286,1.36966411805147,1.36335173750962,1.3560116765971,1.34782419574116,1.33921741345658,1.33063022469671,1.32250152441488,1.31527020756446,1.30937516909879,1.30525530397122,1.3033495071351,1.30409667354377,1.3079356981506,1.31530547590892,1.3266449017721,1.34226094096046,1.36193283976237,1.38530791473316,1.41203348242819,1.44175685940278,1.4741253622123,1.50878630741207,1.54538701155746,1.58357479120379,1.62299696290642,1.66330084322068,1.70413374870194,1.74514299590551,1.78597590138677,1.82627978170103,1.86570195340366,1.90388973304999,1.94049043719538,1.97515138239515,2.00751988520467,2.03724326217926,2.06396882987429,2.08734390484508,2.10701580364699,2.12263184283535
1,2,3.05411620451522,3.0345322716838,3.00457374103767,2.96514275151722,2.91714144206287,2.86147195161503,2.79903641911411,2.73073698350052,2.65747578371467,2.58015495869697,2.49967664738784,2.41694298872768,2.3328561216569,2.24831818511592,2.16423131804515,2.08149765938499,2.00101934807585,1.92369852305816,1.85043732327231,1.78213788765872,1.7197023551578,1.66403286470996,1.61603155525561,1.57660056573516,1.54664203508902,1.52705810225761,1.51843515755218,1.52009659676744,1.53105006706893,1.55030321562219,1.57686368959278,1.60973913614625,1.64793720244813,1.69046553566399,1.73633178295937,1.78454359149982,1.83410860845088,1.8840344809781,1.9333401329838,1.98130385331563,2.02746329576664,2.07136739086663,2.11256506914538,2.1506052611327,2.18503689735837,2.21540890835219,2.24127022464397,2.26216977676348,2.27765649524053,2.28727931060491,2.29058715338641,2.28727931060491,2.27765649524053,2.26216977676348,2.24127022464397,2.21540890835219,2.18503689735837,2.1506052611327,2.11256506914538,2.07136739086663,2.02746329576664,1.98130385331563,1.9333401329838,1.8840344809781,1.83410860845088,1.78454359149982,1.73633178295937,1.69046553566399,1.64793720244813,1.60973913614625,1.57686368959278,1.55030321562219,1.53105006706893,1.52009659676744,1.51843515755218,1.52705810225761,1.54664203508902,1.57660056573516,1.61603155525561,1.66403286470996,1.7197023551578,1.78213788765872,1.85043732327231,1.92369852305816,2.00101934807585,2.08149765938499,2.16423131804515,2.24831818511592,2.3328561216569,2.41694298872768,2.49967664738784,2.58015495869697,2.65747578371467,2.73073698350052,2.79903641911411,2.86147195161503,2.91714144206287,2.96514275151722,3.00457374103767,3.0345322716838,3.05411620451522
